TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,DRAFT_YEAR,SEASON,GAMES_PLAYED,MINUTES,POINTS,REBOUNDS,ASSISTS,STEALS,BLOCKS,TURNOVERS,FIELD_GOAL_PCT,THREE_POINT_PCT,FREE_THROW_PCT,USAGE_RATE,PLUS_MINUS
17018,1628977,Hamidou,Diallo,Hamidou Diallo,SG-SF,75.75,6' 3.75'',77.0,6' 5'',197.4,83.25,6' 11.25'',101.5,8' 5.5'',5.2,8.5,9.5,2017,2017-18,51.0,10.3,3.7,1.9,0.3,0.4,0.2,0.5,0.455,0.167,0.61,,
17019,1628416,Tyler,Dorsey,Tyler Dorsey,SG,75.0,6' 3'',76.5,6' 4.5'',182.6,77.25,6' 5.25'',99.5,8' 3.5'',4.7,8.5,9.25,2017,2017-18,56.0,17.4,7.2,2.3,1.4,0.3,0.1,0.7,0.377,0.362,0.714,,
17020,1628422,Damyean,Dotson,Damyean Dotson,SG-SF,76.5,6' 4.5'',77.5,6' 5.5'',205.2,81.0,6' 9'',100.0,8' 4'',5.3,8.5,9.25,2017,2017-18,44.0,10.8,4.1,1.9,0.7,0.3,0.0,0.4,0.447,0.324,0.696,,
17021,1628408,PJ,Dozier,PJ Dozier,SG,77.25,6' 5.25'',78.75,6' 6.75'',200.6,83.0,6' 11'',101.0,8' 5'',6.1,8.5,9.5,2017,2017-18,2.0,1.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,
17022,1628393,Jawun,Evans,Jawun Evans,PG,70.75,5' 10.75'',71.5,5' 11.5'',185.2,77.5,6' 5.5'',95.0,7' 11'',9.1,8.0,7.75,2017,2017-18,48.0,16.2,4.8,1.8,2.1,0.8,0.1,0.9,0.352,0.278,0.776,,
17023,1628390,Terrance,Ferguson,Terrance Ferguson,SG-SF,77.5,6' 5.5'',79.0,6' 7'',184.4,80.75,6' 8.75'',103.0,8' 7'',5.8,8.5,10.0,2017,2017-18,61.0,12.5,3.1,0.8,0.3,0.4,0.2,0.2,0.414,0.333,0.9,,
17024,1628368,De?Aaron,Fox,De?Aaron Fox,PG,74.0,6' 2'',75.25,6' 3.25'',169.6,78.5,6' 6.5'',100.0,8' 4'',4.5,8.5,8.5,2017,2017-18,73.0,27.8,11.6,2.8,4.4,1.0,0.3,2.4,0.412,0.307,0.723,,
17026,1628385,Harry,Giles,Harry Giles,PF,81.25,6' 9.25'',82.5,6' 10.5'',232.0,87.25,7' 3.25'',109.5,9' 1.5'',5.2,9.5,10.75,2017,2017-18,58.0,14.1,7.0,3.8,1.5,0.5,0.4,1.3,0.503,0.0,0.637,,
17027,1628404,Josh,Hart,Josh Hart,SG-SF,75.75,6' 3.75'',77.0,6' 5'',209.2,80.25,6' 8.25'',101.0,8' 5'',5.8,8.5,9.5,2017,2017-18,63.0,23.2,7.9,4.2,1.3,0.7,0.3,0.7,0.469,0.396,0.702,,
17028,1628502,Nigel,Hayes,Nigel Hayes,PF,78.25,6' 6.25'',79.5,6' 7.5'',254.2,87.25,7' 3.25'',104.5,8' 8.5'',11.5,8.75,10.0,2017,2017-18,2.0,5.5,1.5,0.0,1.0,0.0,0.0,0.0,0.333,0.0,1.0,,
17029,1628439,Isaiah,Hicks,Isaiah Hicks,PF,79.25,6' 7.25'',80.5,6' 8.5'',233.4,84.5,7' 0.5'',105.0,8' 9'',7.7,8.75,9.75,2017,2017-18,18.0,13.3,4.4,2.3,0.9,0.1,0.2,0.9,0.458,0.222,0.667,,
17030,1628411,Wesley,Iwundu,Wesley Iwundu,SG-SF,77.5,6' 5.5'',78.75,6' 6.75'',193.4,85.0,7' 1'',105.5,8' 9.5'',4.0,8.75,9.5,2017,2017-18,62.0,16.5,3.7,2.2,0.9,0.5,0.2,0.5,0.427,0.196,0.723,,
17031,1628402,Frank,Jackson,Frank Jackson,PG,74.0,6' 2'',75.5,6' 3.5'',201.6,79.5,6' 7.5'',98.0,8' 2'',6.7,8.25,9.0,2017,2017-18,61.0,19.2,8.1,2.2,1.1,0.4,0.0,0.8,0.434,0.314,0.74,,
17033,1628992,Justin,Jackson (UMD),Justin Jackson (UMD),SF,77.75,6' 5.75'',79.0,6' 7'',219.4,87.25,7' 3.25'',107.0,8' 11'',7.1,9.0,9.5,2017,,,,,,,,,,,,,,
17032,1628382,Justin,Jackson (UNC),Justin Jackson (UNC),SF,79.0,6' 7'',80.25,6' 8.25'',200.8,83.0,6' 11'',104.5,8' 8.5'',8.1,8.75,9.25,2017,2017-18,68.0,22.1,6.7,2.8,1.1,0.4,0.2,0.6,0.442,0.308,0.722,,
17035,1628514,Peter,Jok,Peter Jok,SG-SF,76.25,6' 4.25'',77.75,6' 5.75'',202.4,80.0,6' 8'',102.0,8' 6'',11.0,8.25,9.5,2017,,,,,,,,,,,,,,
17037,1628379,Luke,Kennard,Luke Kennard,SG-SF,76.5,6' 4.5'',77.5,6' 5.5'',196.2,77.25,6' 5.25'',98.5,8' 2.5'',6.6,8.0,8.75,2017,2017-18,73.0,20.0,7.6,2.4,1.7,0.6,0.2,0.9,0.443,0.415,0.855,,
17038,1628398,Kyle,Kuzma,Kyle Kuzma,SF-SG,80.0,6' 8'',81.5,6' 9.5'',222.6,84.25,7' 0.25'',107.5,8' 11.5'',9.4,8.5,9.5,2017,2017-18,77.0,31.2,16.1,6.3,1.8,0.6,0.4,1.8,0.45,0.366,0.707,,
17039,1628388,TJ,Leaf,TJ Leaf,PF,80.75,6' 8.75'',81.75,6' 9.75'',222.2,83.0,6' 11'',107.0,8' 11'',6.8,8.5,9.5,2017,2017-18,53.0,8.7,2.9,1.5,0.2,0.1,0.1,0.2,0.471,0.429,0.625,,
17040,1628399,Tyler,Lydon,Tyler Lydon,PF,80.25,6' 8.25'',81.5,6' 9.5'',215.0,84.0,7' 0'',107.5,8' 11.5'',13.6,8.75,8.75,2017,2017-18,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
17041,1628412,Frank,Mason III,Frank Mason III,PG,71.0,5' 11'',72.0,6' 0'',188.8,75.25,6' 3.25'',94.0,7' 10'',4.3,8.0,9.25,2017,2017-18,52.0,18.9,7.9,2.5,2.8,0.7,0.2,1.3,0.379,0.36,0.817,,
17042,1628452,Kennedy,Meeks,Kennedy Meeks,C,80.75,6' 8.75'',82.25,6' 10.25'',276.6,85.0,7' 1'',106.0,8' 10'',11.5,8.75,8.75,2017,,,,,,,,,,,,,,
17044,1628378,Donovan,Mitchell,Donovan Mitchell,SG,73.25,6' 1.25'',75.0,6' 3'',211.4,82.0,6' 10'',97.0,8' 1'',5.9,8.5,9.5,2017,2017-18,79.0,33.4,20.5,3.7,3.7,1.5,0.3,2.7,0.437,0.34,0.805,,
17045,1628420,Monte,Morris,Monte Morris,PG,73.25,6' 1.25'',74.5,6' 2.5'',175.2,76.0,6' 4'',96.5,8' 0.5'',6.9,8.25,8.75,2017,2017-18,3.0,8.3,3.3,0.7,2.3,1.0,0.0,0.3,0.667,0.0,1.0,,
17046,1628405,Johnathan,Motley,Johnathan Motley,PF,79.75,6' 7.75'',80.75,6' 8.75'',238.2,88.0,7' 4'',108.0,9' 0'',,9.0,9.5,2017,2017-18,11.0,16.0,8.7,4.5,0.6,0.3,0.2,0.8,0.533,0.167,0.536,,
17047,1629004,Svi,Mykhailiuk,Svi Mykhailiuk,SG-SF,78.5,6' 6.5'',79.5,6' 7.5'',219.6,77.0,6' 5'',100.0,8' 4'',11.4,8.0,9.25,2017,2017-18,39.0,10.8,3.3,0.9,0.8,0.3,0.0,0.5,0.333,0.318,0.6,,
17048,1628400,Semi,Ojeleye,Semi Ojeleye,SF-SG,77.25,6' 5.25'',78.75,6' 6.75'',241.4,81.75,6' 9.75'',102.0,8' 6'',5.5,8.75,9.5,2017,2017-18,73.0,15.8,2.7,2.2,0.3,0.3,0.1,0.3,0.346,0.32,0.61,,
17049,1628419,Cameron,Oliver,Cameron Oliver,PF,79.0,6' 7'',80.25,6' 8.25'',238.6,85.25,7' 1.25'',106.5,8' 10.5'',7.7,9.5,10.25,2017,2017-18,4.0,21.8,10.8,5.3,1.3,0.5,1.0,0.8,0.576,0.308,0.25,,
17050,1628383,Justin,Patton,Justin Patton,C,82.0,6' 10'',83.25,6' 11.25'',229.0,87.0,7' 3'',111.5,9' 3.5'',7.8,8.75,9.75,2017,2017-18,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,,
17051,1628409,Alec,Peters,Alec Peters,PF,79.25,6' 7.25'',80.75,6' 8.75'',232.0,82.75,6' 10.75'',105.0,8' 9'',8.8,8.75,10.0,2017,2017-18,20.0,11.3,4.1,1.9,0.6,0.1,0.1,0.2,0.378,0.31,0.8,,
17052,1628397,Ivan,Rabb,Ivan Rabb,PF,80.75,6' 8.75'',82.0,6' 10'',219.6,85.5,7' 1.5'',109.0,9' 1'',6.8,8.75,9.0,2017,2017-18,36.0,14.3,5.6,4.4,0.9,0.3,0.4,1.0,0.566,0.0,0.806,,
17053,1628432,Davon,Reed,Davon Reed,SG-SF,76.5,6' 4.5'',77.5,6' 5.5'',206.2,84.0,7' 0'',102.0,8' 6'',6.5,9.25,9.5,2017,2017-18,21.0,11.5,3.0,1.9,0.6,0.5,0.1,0.5,0.289,0.289,0.667,,
17054,1628421,Devin,Robinson,Devin Robinson,SF,79.0,6' 7'',80.25,6' 8.25'',189.6,84.75,7' 0.75'',106.0,8' 10'',3.2,9.25,10.25,2017,2017-18,1.0,13.0,2.0,5.0,0.0,1.0,0.0,0.0,0.333,0.0,0.0,,
17055,1628424,Kobi,Simmons,Kobi Simmons,PG,75.25,6' 3.25'',76.5,6' 4.5'',166.2,78.0,6' 6'',99.0,8' 3'',5.0,8.5,9.5,2017,2017-18,32.0,20.1,6.1,1.6,2.1,0.6,0.2,1.4,0.423,0.282,1.0,,
17056,1628410,Edmond,Sumner,Edmond Sumner,PG,76.0,6' 4'',77.75,6' 5.75'',176.4,81.0,6' 9'',102.5,8' 6.5'',8.3,8.25,9.0,2017,2017-18,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
17057,1628403,Caleb,Swanigan,Caleb Swanigan,PF,79.5,6' 7.5'',80.5,6' 8.5'',245.6,87.0,7' 3'',108.0,9' 0'',,9.5,10.25,2017,2017-18,27.0,7.0,2.3,2.0,0.5,0.2,0.1,0.7,0.4,0.125,0.667,,
17058,1628414,Sindarius,Thornwell,Sindarius Thornwell,SG-SF,75.5,6' 3.5'',76.75,6' 4.75'',211.6,82.0,6' 10'',103.0,8' 7'',7.8,8.75,8.75,2017,2017-18,73.0,15.8,3.9,1.9,0.9,0.7,0.3,0.7,0.429,0.377,0.67,,
17059,1628453,Melo,Trimble,Melo Trimble,PG,73.25,6' 1.25'',74.5,6' 2.5'',195.2,74.0,6' 2'',95.5,7' 11.5'',10.6,8.0,8.75,2017,,,,,,,,,,,,,,
17060,1629021,Moritz,Wagner,Moritz Wagner,PF,82.0,6' 10'',83.25,6' 11.25'',231.2,84.0,7' 0'',108.0,9' 0'',6.7,8.75,10.75,2017,2017-18,43.0,10.4,4.8,2.0,0.6,0.3,0.3,0.9,0.415,0.286,0.811,,
17061,1628476,Derrick,Walton Jr.,Derrick Walton Jr.,PG,71.0,5' 11'',72.75,6' 0.75'',188.6,74.5,6' 2.5'',95.0,7' 11'',5.8,8.0,8.5,2017,2017-18,16.0,9.2,1.8,1.0,1.0,0.4,0.2,0.1,0.32,0.412,1.0,,
17062,1629118,Thomas,Welsh,Thomas Welsh,PF-C,83.5,6' 11.5'',84.5,7' 0.5'',254.0,84.0,7' 0'',109.5,9' 1.5'',10.9,9.0,10.5,2017,2017-18,11.0,3.3,1.6,0.4,0.5,0.0,0.0,0.1,0.538,0.429,0.5,,
17063,1628401,Derrick,White,Derrick White,PG,75.25,6' 3.25'',76.5,6' 4.5'',189.8,79.5,6' 7.5'',101.5,8' 5.5'',6.2,8.25,8.5,2017,2017-18,17.0,8.2,3.2,1.5,0.5,0.2,0.2,0.4,0.485,0.615,0.7,,
17064,1628430,Nigel,Williams-Goss,Nigel Williams-Goss,PG,73.5,6' 1.5'',75.0,6' 3'',190.2,79.25,6' 7.25'',99.0,8' 3'',5.6,8.75,9.25,2017,2017-18,10.0,5.0,1.4,0.6,0.6,0.3,0.1,0.3,0.313,0.286,1.0,,
17065,1628391,D.J.,Wilson,D.J. Wilson,PF,80.75,6' 8.75'',82.5,6' 10.5'',234.4,87.0,7' 3'',109.5,9' 1.5'',6.4,9.25,10.25,2017,2017-18,22.0,3.2,1.0,0.5,0.1,0.1,0.0,0.2,0.563,0.4,0.5,,
17066,1962937123,Omer,Yurtseven,Omer Yurtseven,C,82.5,6' 10.5'',83.75,6' 11.75'',248.4,85.0,7' 1'',108.5,9' 0.5'',7.6,9.0,10.5,2017,,,,,,,,,,,,,,
1628959,1628959,Rawle,Alkins,Rawle Alkins,SG,74.75,6' 2.75'',76.25,6' 4.25'',217.4,80.75,6' 8.75'',99.0,8' 3'',8.9,8.5,10.0,2018,2018-19,10.0,12.0,3.7,2.6,1.3,0.1,0.0,0.8,0.333,0.25,0.667,,
1628960,1628960,Grayson,Allen,Grayson Allen,SG,75.0,6' 3'',76.5,6' 4.5'',198.0,79.25,6' 7.25'',97.0,8' 1'',5.55,8.25,10.0,2018,2018-19,38.0,10.9,5.6,0.6,0.7,0.2,0.2,0.9,0.376,0.323,0.75,,
1628961,1628961,Kostas,Antetokounmpo,Kostas Antetokounmpo,PF,81.0,6' 9'',82.5,6' 10.5'',194.8,86.25,7' 2.25'',110.0,9' 2'',5.0,9.25,9.5,2018,2018-19,2.0,5.5,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.5,,
1628962,1628962,Udoka,Azubuike,Udoka Azubuike,C,82.0,6' 10'',84.25,7' 0.25'',273.8,91.0,7' 7'',112.5,9' 4.5'',7.95,9.5,10.0,2018,2018-19,15.0,3.8,1.1,0.9,0.0,0.1,0.3,0.2,0.444,0.0,0.8,,
1628964,1628964,Mohamed,Bamba,Mohamed Bamba,C,83.25,6' 11.25'',84.75,7' 0.75'',225.6,94.0,7' 10'',115.5,9' 7.5'',6.2,9.75,10.25,2018,2018-19,47.0,16.3,6.2,5.0,0.8,0.3,1.4,0.9,0.481,0.3,0.587,,
1628965,1628965,Jaylen,Barford,Jaylen Barford,PG-SG,73.25,6' 1.25'',74.25,6' 2.25'',207.6,75.5,6' 3.5'',96.5,8' 0.5'',11.65,8.0,8.25,2018,,,,,,,,,,,,,,
1628966,1628966,Keita,Bates-Diop,Keita Bates-Diop,SG-SF,79.25,6' 7.25'',80.5,6' 8.5'',223.8,87.25,7' 3.25'',106.5,8' 10.5'',5.35,9.0,8.5,2018,2018-19,30.0,16.8,5.0,2.8,0.6,0.6,0.5,0.5,0.423,0.25,0.643,,
1628967,1628967,Tyus,Battle,Tyus Battle,SG,77.0,6' 5'',78.75,6' 6.75'',200.2,81.0,6' 9'',102.0,8' 6'',4.0,8.5,9.25,2018,,,,,,,,,,,,,,
1628968,1628968,Brian,Bowen,Brian Bowen,SG-SF,78.25,6' 6.25'',79.5,6' 7.5'',202.0,82.25,6' 10.25'',103.5,8' 7.5'',7.6,9.0,10.0,2018,2018-19,6.0,5.2,1.0,1.2,0.0,0.0,0.2,0.2,0.3,0.0,0.0,,
1628970,1628970,Miles,Bridges,Miles Bridges,SF,77.25,6' 5.25'',78.75,6' 6.75'',220.4,81.5,6' 9.5'',103.5,8' 7.5'',5.9,9.0,9.75,2018,2018-19,80.0,21.2,7.5,4.0,1.2,0.7,0.6,0.6,0.464,0.325,0.753,,
1628971,1628971,Bruce,Brown,Bruce Brown,SG-PG,75.5,6' 3.5'',77.0,6' 5'',194.6,81.0,6' 9'',98.5,8' 2.5'',3.75,8.5,8.5,2018,2018-19,74.0,19.6,4.3,2.5,1.2,0.5,0.5,0.6,0.398,0.258,0.75,,
1628972,1628972,Troy,Brown,Troy Brown,SF,77.75,6' 5.75'',78.75,6' 6.75'',208.0,82.25,6' 10.25'',105.0,8' 9'',7.05,9.0,9.75,2018,2018-19,52.0,14.0,4.8,2.8,1.5,0.4,0.1,0.6,0.415,0.319,0.681,,
1628973,1628973,Jalen,Brunson,Jalen Brunson,PG,73.0,6' 1'',74.25,6' 2.25'',198.4,76.0,6' 4'',96.0,8' 0'',6.7,8.25,9.25,2018,2018-19,73.0,21.8,9.3,2.3,3.2,0.5,0.1,1.2,0.467,0.348,0.725,,
1628974,1628974,Tony,Carr,Tony Carr,PG,75.0,6' 3'',76.5,6' 4.5'',198.8,80.25,6' 8.25'',100.0,8' 4'',6.5,8.5,9.75,2018,,,,,,,,,,,,,,
1628975,1628975,Jevon,Carter,Jevon Carter,PG,72.25,6' 0.25'',73.5,6' 1.5'',196.2,76.25,6' 4.25'',95.0,7' 11'',4.15,9.25,8.5,2018,2018-19,39.0,14.8,4.4,1.7,1.8,0.7,0.3,0.8,0.303,0.333,0.813,,
1628976,1628976,Wendell,Carter,Wendell Carter,C-PF,80.75,6' 8.75'',82.0,6' 10'',251.4,88.5,7' 4.5'',109.0,9' 1'',7.85,8.5,9.0,2018,2018-19,44.0,25.2,10.3,7.0,1.8,0.6,1.3,1.5,0.485,0.188,0.795,,
1628978,1628978,Donte,DiVincenzo,Donte DiVincenzo,SG,75.5,6' 3.5'',76.5,6' 4.5'',200.6,78.0,6' 6'',97.5,8' 1.5'',5.0,8.25,9.0,2018,2018-19,27.0,15.2,4.9,2.4,1.1,0.5,0.2,0.7,0.403,0.265,0.75,,
1628977,1628977,Hamidou,Diallo,Hamidou Diallo,SG,76.25,6' 4.25'',78.0,6' 6'',197.0,83.5,6' 11.5'',103.0,8' 7'',4.45,8.75,9.0,2018,2018-19,51.0,10.3,3.7,1.9,0.3,0.4,0.2,0.5,0.455,0.167,0.61,,
1628979,1628979,Trevon,Duval,Trevon Duval,PG,73.5,6' 1.5'',74.5,6' 2.5'',191.0,80.25,6' 8.25'',97.5,8' 1.5'',5.2,8.75,10.0,2018,2018-19,3.0,2.0,1.7,0.3,0.7,0.0,0.0,0.0,0.667,1.0,0.0,,
1629035,1629035,Carsen,Edwards,Carsen Edwards,PG,70.75,5' 10.75'',72.0,6' 0'',195.6,78.25,6' 6.25'',94.5,7' 10.5'',6.3,8.5,9.25,2018,2018-19,37.0,9.5,3.3,1.3,0.6,0.3,0.1,0.4,0.328,0.316,0.684,,
1629037,1629037,Keenan,Evans,Keenan Evans,PG,73.5,6' 1.5'',75.0,6' 3'',183.2,77.25,6' 5.25'',98.0,8' 2'',6.5,8.5,8.0,2018,,,,,,,,,,,,,,
1628980,1628980,Jacob,Evans,Jacob Evans,SG-SF,76.25,6' 4.25'',77.5,6' 5.5'',199.6,81.25,6' 9.25'',102.5,8' 6.5'',6.5,9.0,9.25,2018,2018-19,30.0,6.8,1.3,0.8,0.8,0.2,0.1,0.4,0.34,0.267,0.0,,
1628981,1628981,Bruno,Fernando,Bruno Fernando,C,80.75,6' 8.75'',81.75,6' 9.75'',233.2,88.25,7' 4.25'',109.0,9' 1'',5.25,9.5,10.0,2018,2018-19,56.0,12.7,4.3,3.5,0.9,0.3,0.3,0.8,0.518,0.135,0.569,,
1628982,1628982,Melvin,Frazier,Melvin Frazier,SF-SG,76.5,6' 4.5'',78.0,6' 6'',198.2,85.75,7' 1.75'',105.0,8' 9'',7.9,9.5,9.5,2018,2018-19,10.0,4.4,1.5,0.5,0.1,0.1,0.0,0.1,0.333,0.0,0.25,,
1628983,1628983,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,PG,76.5,6' 4.5'',78.0,6' 6'',180.0,83.5,6' 11.5'',104.0,8' 8'',3.0,9.0,9.0,2018,2018-19,82.0,26.5,10.8,2.8,3.3,1.2,0.5,1.7,0.476,0.367,0.8,,
1628984,1628984,Devonte,Graham,Devonte Graham,PG,72.25,6' 0.25'',73.5,6' 1.5'',186.4,78.25,6' 6.25'',96.0,8' 0'',4.8,8.5,9.5,2018,2018-19,46.0,14.7,4.7,1.4,2.6,0.5,0.0,0.7,0.343,0.281,0.761,,
1629036,1629036,Isaac,Haas,Isaac Haas,C,85.25,7' 1.25'',86.75,7' 2.75'',303.0,89.0,7' 5'',111.5,9' 3.5'',12.55,10.0,10.5,2018,,,,,,,,,,,,,,
1628985,1628985,Devon,Hall,Devon Hall,SG,76.25,6' 4.25'',78.0,6' 6'',206.4,79.75,6' 7.75'',102.0,8' 6'',8.45,8.5,10.0,2018,2018-19,11.0,7.4,1.8,0.6,1.2,0.4,0.1,0.5,0.2,0.235,0.5,,
1628986,1628986,Jaylen,Hands,Jaylen Hands,PG,73.5,6' 1.5'',74.75,6' 2.75'',179.0,77.5,6' 5.5'',98.0,8' 2'',5.0,8.0,8.0,2018,,,,,,,,,,,,,,
1628987,1628987,Kevin,Hervey,Kevin Hervey,PF,78.5,6' 6.5'',79.75,6' 7.75'',211.6,87.5,7' 3.5'',107.0,8' 11'',5.15,9.25,10.25,2018,2018-19,10.0,5.2,1.7,1.2,0.5,0.1,0.1,0.0,0.259,0.15,0.0,,
1628988,1628988,Aaron,Holiday,Aaron Holiday,PG,71.75,5' 11.75'',72.75,6' 0.75'',187.0,79.5,6' 7.5'',97.0,8' 1'',6.4,8.75,8.5,2018,2018-19,50.0,12.9,5.9,1.3,1.7,0.4,0.3,0.8,0.401,0.339,0.82,,
1628989,1628989,Kevin,Huerter,Kevin Huerter,SG,78.25,6' 6.25'',79.25,6' 7.25'',194.0,79.5,6' 7.5'',101.5,8' 5.5'',8.6,8.25,8.5,2018,2018-19,75.0,27.3,9.7,3.3,2.9,0.9,0.3,1.5,0.419,0.385,0.732,,
1628991,1628991,Jaren,Jackson,Jaren Jackson,PF-C,81.75,6' 9.75'',83.25,6' 11.25'',236.0,89.25,7' 5.25'',110.0,9' 2'',7.2,10.0,10.0,2018,2018-19,58.0,26.1,13.8,4.7,1.1,0.9,1.4,1.7,0.506,0.359,0.766,,
1628992,1628992,Justin,Jackson,Justin Jackson,PF,78.0,6' 6'',78.75,6' 6.75'',229.4,87.0,7' 3'',105.0,8' 9'',8.9,9.0,9.5,2018,,,,,,,,,,,,,,
1628993,1628993,Alize,Johnson,Alize Johnson,PF,79.25,6' 7.25'',80.0,6' 8'',216.6,80.75,6' 8.75'',103.0,8' 7'',8.1,8.5,9.75,2018,2018-19,14.0,4.6,0.9,1.4,0.1,0.1,0.2,0.0,0.25,0.5,0.5,,
1628994,1628994,George,King,George King,SF-SG,76.75,6' 4.75'',78.0,6' 6'',218.6,83.5,6' 11.5'',101.5,8' 5.5'',7.25,9.0,10.25,2018,2018-19,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1628995,1628995,Kevin,Knox,Kevin Knox,SF,79.75,6' 7.75'',81.0,6' 9'',212.6,83.75,6' 11.75'',108.0,9' 0'',4.95,8.75,9.25,2018,2018-19,75.0,28.8,12.8,4.5,1.1,0.6,0.3,1.5,0.37,0.343,0.717,,
1628996,1628996,Sagaba,Konate,Sagaba Konate,C,78.5,6' 6.5'',79.5,6' 7.5'',246.0,84.0,7' 0'',106.5,8' 10.5'',7.35,9.25,10.0,2018,,,,,,,,,,,,,,
1628997,1628997,Caleb,Martin,Caleb Martin,SF-SG,76.75,6' 4.75'',78.0,6' 6'',195.8,82.0,6' 10'',101.5,8' 5.5'',7.0,8.5,8.75,2018,2018-19,18.0,17.6,6.2,2.1,1.3,0.7,0.4,0.8,0.44,0.541,0.81,,
1628998,1628998,Cody,Martin,Cody Martin,SG-SF,76.75,6' 4.75'',78.0,6' 6'',188.6,82.25,6' 10.25'',102.5,8' 6.5'',5.45,8.5,9.0,2018,2018-19,48.0,18.8,5.0,3.3,2.0,0.8,0.2,0.9,0.43,0.234,0.646,,
1628999,1628999,Yante,Maten,Yante Maten,PF-C,79.25,6' 7.25'',80.5,6' 8.5'',246.2,84.5,7' 0.5'',107.5,8' 11.5'',8.1,9.25,10.0,2018,2018-19,2.0,6.5,1.0,1.5,0.0,0.5,0.0,0.0,0.25,0.0,0.0,,
1629000,1629000,Brandon,McCoy,Brandon McCoy,C,83.5,6' 11.5'',84.5,7' 0.5'',250.4,86.0,7' 2'',110.5,9' 2.5'',8.7,9.75,9.5,2018,,,,,,,,,,,,,,
1629001,1629001,DeAnthony,Melton,DeAnthony Melton,SG-PG,74.25,6' 2.25'',75.25,6' 3.25'',193.2,80.5,6' 8.5'',99.5,8' 3.5'',5.2,8.5,9.5,2018,2018-19,50.0,19.7,5.0,2.7,3.2,1.4,0.5,1.5,0.391,0.305,0.75,,
1629002,1629002,Chimezie,Metu,Chimezie Metu,PF-C,80.5,6' 8.5'',81.5,6' 9.5'',219.6,84.5,7' 0.5'',108.0,9' 0'',5.05,9.0,9.25,2018,2018-19,29.0,5.0,1.8,1.2,0.4,0.2,0.1,0.5,0.328,0.0,0.765,,
1629003,1629003,Shake,Milton,Shake Milton,SG-PG,76.5,6' 4.5'',77.5,6' 5.5'',207.2,84.75,7' 0.75'',99.5,8' 3.5'',6.8,8.75,9.5,2018,2018-19,20.0,13.4,4.4,1.8,0.9,0.4,0.4,0.3,0.391,0.318,0.714,,
1629004,1629004,Sviatoslav,Mykhailiuk,Sviatoslav Mykhailiuk,SG-SF,78.5,6' 6.5'',79.75,6' 7.75'',211.6,76.75,6' 4.75'',100.0,8' 4'',8.45,8.25,9.5,2018,2018-19,39.0,10.8,3.3,0.9,0.8,0.3,0.0,0.5,0.333,0.318,0.6,,
1629005,1629005,Malik,Newman,Malik Newman,SG,74.5,6' 2.5'',75.25,6' 3.25'',189.2,77.5,6' 5.5'',98.5,8' 2.5'',6.25,8.5,9.5,2018,2018-19,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,
1629006,1629006,Josh,Okogie,Josh Okogie,SG,75.0,6' 3'',76.5,6' 4.5'',210.8,84.0,7' 0'',102.0,8' 6'',5.2,9.0,9.75,2018,2018-19,74.0,23.7,7.7,2.9,1.2,1.2,0.4,0.9,0.386,0.279,0.728,,
1629033,1629033,Theo,Pinson,Theo Pinson,SG-SF,77.0,6' 5'',78.75,6' 6.75'',211.2,82.75,6' 10.75'',103.5,8' 7.5'',7.35,9.0,9.0,2018,2018-19,18.0,11.7,4.5,2.0,1.2,0.3,0.0,1.0,0.342,0.261,0.864,,
1629007,1629007,Jontay,Porter,Jontay Porter,C-PF,82.0,6' 10'',83.5,6' 11.5'',236.0,84.25,7' 0.25'',109.0,9' 1'',13.85,8.75,9.5,2018,2018-19,11.0,4.9,2.0,1.3,0.1,0.3,0.1,0.6,0.533,0.375,0.6,,
1629008,1629008,Michael,Porter,Michael Porter,SF-PF,81.5,6' 9.5'',82.75,6' 10.75'',211.0,84.25,7' 0.25'',108.5,9' 0.5'',6.4,8.75,9.25,2018,2018-19,55.0,16.4,9.3,4.7,0.8,0.5,0.5,0.9,0.509,0.422,0.833,,
1629009,1629009,Billy,Preston,Billy Preston,PF,80.75,6' 8.75'',82.5,6' 10.5'',222.4,86.0,7' 2'',108.0,9' 0'',5.45,9.25,9.5,2018,,,,,,,,,,,,,,
